seed,x,y,r,f_spiral,f_circles,margin,router_spiral,oracle_spiral,composite_correct,region_match
56,0.08701,-0.63183,0.63779,0.98989,0.18043,1.36495,1,0,0,0
56,0.99918,-0.58390,1.15728,0.99102,0.99703,0.70931,1,0,1,0
56,0.13648,0.58224,0.59802,0.02158,0.53454,-0.25261,0,0,1,1
56,0.93890,0.65927,1.14724,0.04066,0.97863,-0.21637,0,0,1,1
56,0.12911,0.74330,0.75443,0.02218,0.99830,-0.24349,0,0,1,1
56,-0.51084,-0.99504,1.11851,0.98940,0.98428,0.71575,1,0,1,0
56,0.82406,-0.15038,0.83767,0.98604,0.64973,1.10795,1,0,1,0
56,0.58958,0.31410,0.66803,0.16628,0.00969,1.15937,1,0,1,0
56,-0.33146,-0.94383,1.00034,0.98952,0.82236,0.82839,1,0,1,0
56,-0.61321,-0.48523,0.78196,0.98660,0.74069,1.04955,1,0,1,0
56,0.49515,-0.13514,0.51326,0.98792,0.01259,1.36984,1,0,0,0
56,0.91478,0.30797,0.96523,0.16968,0.64943,0.25350,1,0,0,0
56,0.36458,0.64869,0.74413,0.02526,0.54293,-0.23995,0,0,1,1
56,0.17364,-0.63853,0.66172,0.99000,0.18149,1.36449,1,0,0,0
56,0.87103,-0.37627,0.94883,0.98992,0.78229,1.03107,1,0,1,0
56,0.43554,0.32265,0.54203,0.16419,0.00962,1.15893,1,0,1,0
56,0.81239,0.49370,0.95064,0.15625,0.54516,0.25439,1,0,0,0
56,0.99618,0.36621,1.06136,0.16625,0.99746,-0.04151,0,0,1,1
56,0.48520,0.95951,1.07521,0.02411,0.97668,-0.24047,0,0,1,1
56,-0.98346,-0.40095,1.06205,0.96727,0.98746,0.69120,1,0,1,0
56,-0.95556,-0.95667,1.35215,0.98583,0.74937,1.04209,1,0,1,0
56,-0.16593,0.46993,0.49837,0.02214,0.01112,0.90731,1,0,1,0
56,-0.32657,0.39626,0.51349,0.02256,0.01100,0.91592,1,0,1,0
56,0.09627,-0.94907,0.95394,0.99041,0.98154,0.71852,1,0,1,0
56,-0.86313,0.26919,0.90414,0.02348,0.88112,-0.23929,0,0,1,1
56,-0.71505,-0.07059,0.71852,0.11201,0.73685,0.01587,1,0,0,0
56,-0.61688,0.78968,1.00207,0.02032,0.98387,-0.24604,0,0,1,1
56,0.50886,0.74908,0.90558,0.03486,0.55081,-0.20169,0,0,1,1
56,0.67282,-0.77057,1.02297,0.99191,0.98414,0.71840,1,0,1,0
56,0.76745,-0.29244,0.82128,0.98965,0.97253,0.72350,1,0,1,0
56,-0.82201,0.54628,0.98697,0.02127,0.88177,-0.24320,0,0,1,1
56,0.17077,-0.41293,0.44685,0.98966,0.01228,1.36909,1,0,0,0
56,0.54457,0.31348,0.62835,0.16590,0.00967,1.15931,1,0,1,0
56,-0.75512,-0.79876,1.09919,0.98568,0.74600,1.04418,1,0,1,0
56,-0.37859,-0.69168,0.78851,0.98949,0.81987,0.83068,1,0,1,0
56,-0.86862,0.92263,1.26718,0.01998,0.98424,-0.24653,0,0,1,1
56,-0.27520,0.29966,0.40685,0.02310,0.01099,0.92319,1,0,1,0
56,0.28782,0.29934,0.41527,0.19603,0.00956,1.16799,1,0,1,0
56,-0.52252,-0.54462,0.75474,0.98713,0.74012,1.05088,1,0,1,0
56,-0.68963,-0.52408,0.86617,0.98656,0.74222,1.04845,1,0,1,0
56,0.29566,0.79988,0.85277,0.03595,0.54860,-0.19700,0,0,1,1
56,0.64877,0.18126,0.67361,0.17738,0.09714,0.88751,1,0,1,0
56,-0.55323,0.40028,0.68285,0.02260,0.17981,-0.13934,0,0,1,1
56,-0.65916,-0.26715,0.71124,0.98520,0.73860,1.04851,1,0,1,0
56,-0.87049,-0.36806,0.94511,0.96761,0.74281,1.00914,1,0,1,0
56,-0.99764,-0.08885,1.00159,0.11019,0.98721,-0.11667,0,0,1,1
56,0.38114,0.25366,0.45783,0.20121,0.00959,1.17000,1,0,1,0
56,-0.59455,0.42917,0.73327,0.02246,0.18002,-0.14050,0,0,1,1
56,-0.72845,0.03080,0.72910,0.10789,0.73567,0.00617,1,0,0,0
56,-0.62239,0.55998,0.83723,0.02116,0.18162,-0.15083,0,0,1,1
56,-0.81916,-0.69093,1.07164,0.98489,0.74563,1.04291,1,0,1,0
56,0.83091,-0.30772,0.88606,0.98975,0.97263,0.72354,1,0,1,0
56,-0.80418,-0.49046,0.94195,0.98363,0.74333,1.04218,1,0,1,0
56,0.59293,0.64685,0.87749,0.03537,0.54783,-0.19939,0,0,1,1
56,-0.89767,0.20265,0.92026,0.10577,0.88108,-0.08987,0,0,1,1
56,0.25551,-0.93658,0.97081,0.99178,0.98169,0.71985,1,0,1,0
56,-0.70887,-0.97457,1.20510,0.98909,0.74722,1.04982,1,0,1,0
56,-0.66882,-0.24678,0.71290,0.98503,0.73848,1.04829,1,0,1,0
56,0.46644,0.15073,0.49019,0.21208,0.00961,1.17423,1,0,1,0
56,0.38180,-0.50847,0.63585,0.98999,0.60572,1.13832,1,0,1,0
56,0.42245,0.80750,0.91133,0.02461,0.55163,-0.24432,0,0,1,1
56,0.38593,-0.96803,1.04212,0.99190,0.98427,0.71831,1,0,1,0
56,-0.54065,0.88229,1.03476,0.02003,0.72291,-0.24455,0,0,1,1
56,-0.14747,0.93975,0.95125,0.02190,0.99838,-0.24387,0,0,1,1
56,0.76410,0.15579,0.77982,0.18054,0.64645,0.28127,1,0,0,0
56,0.76232,-0.92381,1.19773,0.99208,0.98431,0.71847,1,0,1,0
56,0.70999,-0.20872,0.74003,0.98940,0.64708,1.11253,1,0,1,0
56,0.50532,0.68703,0.85286,0.03519,0.54784,-0.20015,0,0,1,1
56,0.87219,0.42852,0.97177,0.16094,0.54320,0.26872,1,0,0,0
56,-0.60763,0.03835,0.60884,0.10867,0.17530,0.38884,1,0,1,0
56,0.02055,-0.43506,0.43555,0.98950,0.01213,1.36910,1,0,0,0
56,0.41915,-0.36650,0.55679,0.98939,0.09449,1.38416,1,0,0,0
56,-0.97176,-0.01399,0.97186,0.10748,0.98709,-0.12051,0,0,1,1
56,-0.42186,0.74560,0.85667,0.02042,0.71805,-0.24375,0,0,1,1
56,0.57949,-0.02118,0.57987,0.98475,0.64264,1.11133,1,0,1,0
56,-0.75517,-0.60506,0.96767,0.98461,0.74398,1.04357,1,0,1,0
56,-0.78591,0.00127,0.78591,0.10851,0.73702,0.00652,1,0,0,0
56,0.23599,0.35394,0.42540,0.19073,0.00954,1.16633,1,0,1,0
56,0.37727,0.41698,0.56232,0.15694,0.53137,0.25629,1,0,0,0
56,0.20301,0.80981,0.83487,0.02195,0.99833,-0.24381,0,0,1,1
56,-0.72319,0.82043,1.09366,0.02024,0.98398,-0.24615,0,0,1,1
56,-0.38065,0.66629,0.76736,0.02069,0.71506,-0.24319,0,0,1,1
56,0.72001,0.75725,1.04491,0.03473,0.97878,-0.22503,0,0,1,1
56,-0.51059,0.94277,1.07216,0.01986,0.72489,-0.24490,0,0,1,1
56,-0.86221,-0.82303,1.19197,0.98547,0.74736,1.04279,1,0,1,0
56,-0.76598,0.42522,0.87609,0.02181,0.88115,-0.24224,0,0,1,1
56,-0.75521,0.09365,0.76100,0.11065,0.17501,0.39883,1,0,1,0
56,-0.28317,-0.73659,0.78914,0.98914,0.81944,0.82826,1,0,1,0
56,-0.08127,-0.92790,0.93146,0.98977,0.18032,1.36504,1,0,0,0
56,-0.73261,0.80419,1.08786,0.02029,0.98394,-0.24608,0,0,1,1
56,0.79840,-0.15037,0.81244,0.98600,0.64907,1.10833,1,0,1,0
56,-0.66867,0.79369,1.03782,0.02031,0.98390,-0.24605,0,0,1,1
56,0.40961,-0.75910,0.86256,0.99143,0.98152,0.71958,1,0,1,0
56,-0.24162,0.55369,0.60411,0.02177,0.71042,-0.24023,0,0,1,1
56,-0.87343,0.26725,0.91340,0.02350,0.88116,-0.23926,0,0,1,1
56,-0.86114,-0.55072,1.02218,0.98382,0.74467,1.04153,1,0,1,0
56,-0.93743,-0.55603,1.08993,0.98353,0.74560,1.04026,1,0,1,0
56,0.71465,0.09491,0.72093,0.98430,0.64552,1.10908,1,0,1,0
56,0.85829,0.37979,0.93856,0.16407,0.54038,0.27830,1,0,0,0
56,0.91890,-0.81850,1.23058,0.99209,0.98424,0.71852,1,0,1,0
56,-0.72214,0.06929,0.72546,0.10653,0.17488,0.37972,1,0,1,0
56,0.80423,0.71469,1.07591,0.03491,0.97871,-0.22477,0,0,1,1
56,0.01330,0.48061,0.48080,0.02205,0.00947,0.95067,1,0,1,0
56,0.57173,0.99458,1.14720,0.03380,0.98691,-0.22670,0,0,1,1
56,-0.17011,0.68128,0.70220,0.02281,0.71523,-0.23657,0,0,1,1
56,0.79604,0.02902,0.79657,0.98496,0.64805,1.10805,1,0,1,0
56,0.44605,0.50330,0.67251,0.04197,0.53745,-0.17183,0,0,1,1
56,-0.03350,-0.77455,0.77528,0.98955,0.17993,1.36528,1,0,0,0
56,0.77735,-0.97369,1.24593,0.99213,0.98437,0.71848,1,0,1,0
56,0.46569,0.51778,0.69640,0.04181,0.53863,-0.17246,0,0,1,1
56,0.58459,-0.10343,0.59367,0.98792,0.64324,1.11366,1,0,1,0
56,-0.39166,-0.97127,1.04726,0.98950,0.82320,0.82749,1,0,1,0
56,0.04503,0.79439,0.79566,0.02236,0.99832,-0.24322,0,0,1,1
56,-0.48066,0.70844,0.85611,0.02056,0.71677,-0.24345,0,0,1,1
56,0.74246,-0.44358,0.86488,0.98991,0.97500,0.72218,1,0,1,0
56,-0.12936,0.91233,0.92145,0.02198,0.99837,-0.24376,0,0,1,1
56,-0.29998,-0.74649,0.80451,0.98914,0.81974,0.82801,1,0,1,0
56,0.61371,-0.69382,0.92630,0.99151,0.98404,0.71806,1,0,1,0
56,-0.54793,-0.93923,1.08737,0.98924,0.74508,1.05142,1,0,1,0
56,-0.97037,-0.32603,1.02368,0.96628,0.98737,0.69023,1,0,1,0
56,-0.25921,0.68801,0.73522,0.02279,0.71566,-0.23660,0,0,1,1
56,-0.04945,0.75680,0.75841,0.02250,0.99830,-0.24303,0,0,1,1
56,-0.61794,0.21741,0.65506,0.02373,0.17711,-0.12905,0,0,1,1
56,0.93247,0.26904,0.97050,0.17275,0.65014,0.25999,1,0,0,0
56,-0.96692,0.14160,0.97723,0.10736,0.88121,-0.08703,0,0,1,1
56,-0.85922,-0.32697,0.91933,0.96710,0.74220,1.00876,1,0,1,0
57,0.34026,0.17171,0.38113,0.61682,0.08656,0.39606,1,1,1,1
57,0.08611,0.05878,0.10425,0.07752,0.05778,0.55326,1,1,1,1
57,0.18115,-0.17841,0.25425,0.97320,0.01043,0.31170,1,1,1,1
57,-0.05784,0.09186,0.10856,0.03151,0.00875,0.44018,1,1,1,1
57,-0.22456,-0.12160,0.25537,0.95402,0.03108,0.30742,1,1,1,1
57,0.04863,0.01574,0.05111,0.07984,0.00883,0.38774,1,1,1,1
57,-0.24746,0.21142,0.32548,0.03018,0.02791,0.53879,1,1,1,1
57,-0.12726,-0.17283,0.21463,0.98282,0.00878,0.31123,1,1,1,1
57,-0.26399,0.28820,0.39083,0.02953,0.02829,0.53949,1,1,1,1
57,0.25013,-0.08785,0.26510,0.96588,0.07787,0.29250,1,1,1,1
57,0.29893,-0.21028,0.36548,0.97368,0.07978,0.29241,1,1,1,1
57,0.02672,-0.28143,0.28270,0.97378,0.01038,0.31166,1,1,1,1
57,0.21358,0.18747,0.28419,0.07120,0.08201,0.57058,1,1,1,1
57,0.24865,-0.27631,0.37172,0.97398,0.01052,0.31161,1,1,1,1
57,-0.03755,-0.23185,0.23487,0.98325,0.01032,0.31086,1,1,1,1
57,-0.31022,-0.20747,0.37320,0.95473,0.03176,0.30716,1,1,1,1
57,-0.09750,0.01741,0.09904,0.64868,0.00884,0.40667,1,1,1,1
57,0.23750,-0.30458,0.38623,0.97412,0.01052,0.31160,1,1,1,1
57,0.13033,-0.04189,0.13689,0.85627,0.01034,0.33179,1,1,1,1
57,0.24480,0.26052,0.35749,0.02113,0.08462,0.47597,1,1,1,1
57,0.17722,-0.15128,0.23301,0.97300,0.01042,0.31172,1,1,1,1
57,-0.04294,0.38022,0.38264,0.02909,0.02654,0.53772,1,1,1,1
57,0.28982,0.15419,0.32829,0.61745,0.08426,0.39642,1,1,1,1
57,-0.17103,-0.24033,0.29497,0.98310,0.03132,0.30593,1,1,1,1
57,0.05733,0.23503,0.24192,0.03037,0.07722,0.51130,1,1,1,1
57,0.18538,-0.33099,0.37937,0.97417,0.01050,0.31160,1,1,1,1
57,-0.05355,-0.30106,0.30579,0.97371,0.01035,0.31167,1,1,1,1
57,0.08751,-0.16854,0.18990,0.97289,0.01037,0.31174,1,1,1,1
57,0.19696,0.21317,0.29023,0.06963,0.08188,0.56972,1,1,1,1
57,-0.07699,-0.03552,0.08479,0.65700,0.00882,0.40925,1,1,1,1
57,-0.04676,-0.27306,0.27703,0.98343,0.01034,0.31084,1,1,1,1
57,-0.14153,-0.00864,0.14180,0.65088,0.00883,0.40733,1,1,1,1
57,-0.25905,0.30156,0.39754,0.02943,0.02834,0.53958,1,1,1,1
57,-0.13209,0.29462,0.32287,0.02964,0.02634,0.53706,1,1,1,1
57,0.13792,0.21882,0.25866,0.02138,0.07981,0.47999,1,1,1,1
57,-0.17301,-0.15365,0.23139,0.95435,0.00879,0.31395,1,1,1,1
57,-0.33028,-0.10768,0.34739,0.95379,0.03145,0.30731,1,1,1,1
57,-0.15024,0.26002,0.30030,0.02989,0.02623,0.53669,1,1,1,1
57,0.05705,-0.12734,0.13953,0.97277,0.01033,0.31176,1,1,1,1
57,-0.33496,0.21746,0.39936,0.03002,0.02814,0.53914,1,1,1,1
57,-0.20410,-0.19902,0.28507,0.95473,0.03130,0.30731,1,1,1,1
57,-0.00917,0.21661,0.21681,0.03044,0.00878,0.44328,1,1,1,1
57,0.11796,-0.30067,0.32298,0.97385,0.01045,0.31164,1,1,1,1
57,0.10676,-0.22922,0.25287,0.97336,0.01041,0.31169,1,1,1,1
57,0.12208,-0.17252,0.21134,0.97301,0.01039,0.31172,1,1,1,1
57,-0.15086,-0.03958,0.15597,0.65499,0.00882,0.40860,1,1,1,1
57,0.17996,-0.31185,0.36005,0.97405,0.01049,0.31161,1,1,1,1
57,0.07636,-0.32789,0.33667,0.97392,0.01043,0.31163,1,1,1,1
57,0.27954,0.23417,0.36466,0.47186,0.08544,0.43247,1,1,1,1
57,-0.12622,0.37619,0.39680,0.02902,0.02836,0.53972,1,1,1,1
57,0.14390,-0.22183,0.26442,0.97340,0.01043,0.31168,1,1,1,1
57,-0.11568,0.06880,0.13459,0.03165,0.00875,0.43980,1,1,1,1
57,-0.04565,-0.13747,0.14485,0.98275,0.01028,0.31091,1,1,1,1
57,0.00238,0.00117,0.00266,0.52529,0.00883,0.38775,1,1,1,1
57,0.18239,0.08372,0.20068,0.62307,0.07523,0.39709,1,1,1,1
57,0.02782,0.35723,0.35832,0.02935,0.08039,0.50594,1,1,1,1
57,-0.24316,0.29557,0.38274,0.02949,0.02827,0.53949,1,1,1,1
57,0.07454,0.38916,0.39624,0.02025,0.08182,0.47449,1,1,1,1
57,-0.16751,0.12050,0.20634,0.03109,0.02188,0.52507,1,1,1,1
57,0.14260,-0.03647,0.14719,0.85626,0.01035,0.33179,1,1,1,1
57,0.25633,-0.17491,0.31032,0.97335,0.01048,0.31167,1,1,1,1
57,-0.11627,0.26490,0.28929,0.02990,0.02618,0.53662,1,1,1,1
57,0.00295,0.30586,0.30588,0.02972,0.07845,0.50847,1,1,1,1
57,-0.07333,0.23152,0.24285,0.03023,0.02596,0.53596,1,1,1,1
57,-0.12659,0.07985,0.14967,0.03153,0.00875,0.44014,1,1,1,1
57,-0.00168,-0.35798,0.35799,0.97419,0.01040,0.31162,1,1,1,1
57,0.06307,0.37419,0.37947,0.02033,0.08121,0.47520,1,1,1,1
57,0.25815,0.13677,0.29215,0.61867,0.08271,0.39641,1,1,1,1
57,-0.03716,0.18726,0.19091,0.03066,0.00878,0.44263,1,1,1,1
57,-0.14707,0.35887,0.38784,0.02912,0.02833,0.53967,1,1,1,1
57,0.22995,-0.02627,0.23145,0.85681,0.07705,0.28047,1,1,1,1
57,-0.15281,0.14161,0.20834,0.03091,0.02189,0.52540,1,1,1,1
57,0.09105,0.27344,0.28820,0.03010,0.07911,0.50907,1,1,1,1
57,-0.09191,-0.24714,0.26368,0.98324,0.01030,0.31087,1,1,1,1
57,-0.15740,-0.20097,0.25527,0.98292,0.03112,0.30599,1,1,1,1
57,0.14344,-0.29787,0.33061,0.97389,0.01046,0.31163,1,1,1,1
57,0.00162,0.02803,0.02808,0.07857,0.00883,0.38831,1,1,1,1
57,-0.27638,0.00487,0.27642,0.64407,0.02297,0.40630,1,1,1,1
57,-0.23353,0.24339,0.33731,0.02993,0.02802,0.53904,1,1,1,1
57,-0.00924,0.30190,0.30204,0.02973,0.02613,0.53667,1,1,1,1
57,0.12090,0.15591,0.19729,0.07209,0.07805,0.56990,1,1,1,1
57,-0.36126,0.16719,0.39808,0.03042,0.02799,0.53875,1,1,1,1
57,-0.23423,0.30237,0.38249,0.02945,0.02828,0.53951,1,1,1,1
57,0.34282,0.00963,0.34296,0.85702,0.08064,0.27786,1,1,1,1
57,-0.31369,-0.24686,0.39917,0.95507,0.03193,0.30709,1,1,1,1
57,-0.10001,-0.32042,0.33567,0.98358,0.01033,0.31083,1,1,1,1
57,0.33055,0.05860,0.33570,0.63082,0.08009,0.39326,1,1,1,1
57,-0.04297,0.09265,0.10213,0.03152,0.00875,0.44014,1,1,1,1
57,-0.35134,0.00628,0.35140,0.03405,0.02300,0.52353,1,1,1,1
57,0.18443,-0.24732,0.30852,0.97366,0.01046,0.31165,1,1,1,1
57,-0.30790,-0.22601,0.38194,0.95490,0.03182,0.30714,1,1,1,1
57,-0.02883,-0.00574,0.02939,0.52551,0.00883,0.38776,1,1,1,1
57,0.29760,0.15669,0.33633,0.61738,0.08460,0.39636,1,1,1,1
57,-0.24457,-0.24653,0.34726,0.95511,0.03165,0.30718,1,1,1,1
57,0.14213,-0.06708,0.15717,0.96515,0.01036,0.31245,1,1,1,1
57,-0.10290,-0.36474,0.37897,0.98377,0.01035,0.31081,1,1,1,1
57,-0.15677,-0.16733,0.22930,0.95449,0.00878,0.31394,1,1,1,1
57,-0.16466,-0.07569,0.18122,0.95363,0.00881,0.31402,1,1,1,1
57,0.03620,0.07883,0.08674,0.07578,0.00947,0.39314,1,1,1,1
57,0.11647,-0.05196,0.12753,0.96483,0.01034,0.31249,1,1,1,1
57,0.05072,-0.04431,0.06735,0.85561,0.01030,0.33204,1,1,1,1
57,0.35025,-0.01964,0.35080,0.85770,0.08097,0.27777,1,1,1,1
57,-0.19109,-0.28023,0.33918,0.98327,0.03156,0.30587,1,1,1,1
57,-0.28192,0.24547,0.37381,0.02985,0.02814,0.53921,1,1,1,1
57,0.35324,0.10769,0.36929,0.62535,0.08578,0.39324,1,1,1,1
57,0.29365,-0.13199,0.32195,0.97315,0.07940,0.29249,1,1,1,1
57,0.23574,-0.15381,0.28148,0.97316,0.01046,0.31170,1,1,1,1
57,-0.13902,0.14050,0.19765,0.03094,0.02189,0.52533,1,1,1,1
57,0.07700,0.19349,0.20825,0.03076,0.07717,0.51243,1,1,1,1
57,0.08482,0.31973,0.33079,0.02972,0.07974,0.50749,1,1,1,1
57,-0.09774,0.28145,0.29794,0.02979,0.02622,0.53676,1,1,1,1
57,-0.31156,-0.13323,0.33885,0.95405,0.03147,0.30729,1,1,1,1
57,0.20158,-0.14020,0.24555,0.97298,0.01043,0.31172,1,1,1,1
57,-0.07443,-0.29537,0.30460,0.98350,0.01033,0.31084,1,1,1,1
57,0.13166,0.29422,0.32234,0.02086,0.08098,0.47731,1,1,1,1
57,-0.02761,0.39394,0.39491,0.02901,0.08134,0.50422,1,1,1,1
57,-0.26114,0.02304,0.26216,0.64194,0.02297,0.40586,1,1,1,1
57,-0.03120,0.19795,0.20040,0.03057,0.00878,0.44288,1,1,1,1
57,-0.10931,-0.24654,0.26969,0.98322,0.01029,0.31087,1,1,1,1
57,0.24904,0.24962,0.35261,0.02121,0.08457,0.47627,1,1,1,1
57,-0.35686,0.06823,0.36332,0.03133,0.02213,0.52543,1,1,1,1
57,-0.16520,0.22264,0.27723,0.03019,0.02777,0.53861,1,1,1,1
57,0.07798,-0.02238,0.08113,0.85537,0.01030,0.33212,1,1,1,1
57,0.15626,0.32443,0.36010,0.02068,0.08248,0.47565,1,1,1,1
57,-0.22284,0.17287,0.28203,0.03054,0.02193,0.52615,1,1,1,1
57,0.35216,0.18734,0.39888,0.61520,0.08734,0.39642,1,1,1,1
57,-0.21509,0.12290,0.24772,0.03100,0.02190,0.52526,1,1,1,1
57,0.12011,-0.23845,0.26700,0.97346,0.01042,0.31168,1,1,1,1
57,0.36717,0.09194,0.37851,0.62776,0.08600,0.39227,1,1,1,1
57,-0.24537,-0.18721,0.30864,0.95460,0.03142,0.30728,1,1,1,1
57,0.06684,0.25315,0.26182,0.03023,0.07788,0.51039,1,1,1,1
57,-0.32344,-0.08545,0.33454,0.95358,0.03134,0.30736,1,1,1,1
57,-0.02091,-0.01498,0.02572,0.65605,0.00882,0.40894,1,1,1,1
57,-0.28327,0.20035,0.34696,0.03023,0.02795,0.53881,1,1,1,1
57,-0.03642,0.06112,0.07114,0.29159,0.00885,0.38321,1,1,1,1
57,-0.10267,0.25159,0.27173,0.03002,0.02610,0.53638,1,1,1,1
57,-0.22540,-0.07765,0.23840,0.95360,0.00882,0.31402,1,1,1,1
57,0.03956,0.39642,0.39838,0.02908,0.08186,0.50405,1,1,1,1
57,0.19029,0.25860,0.32107,0.02113,0.08250,0.47727,1,1,1,1
57,0.24396,-0.10786,0.26674,0.96611,0.07772,0.29256,1,1,1,1
57,-0.13236,-0.11070,0.17255,0.95399,0.00880,0.31399,1,1,1,1
57,-0.20725,-0.19013,0.28125,0.95465,0.03127,0.30732,1,1,1,1
57,0.39636,0.05366,0.39997,0.63341,0.08233,0.39151,1,1,1,1
57,-0.33897,-0.13966,0.36661,0.95409,0.03161,0.30725,1,1,1,1
57,0.14391,0.04399,0.15048,0.62694,0.07416,0.39638,1,1,1,1
57,-0.20673,0.15496,0.25836,0.03072,0.02191,0.52580,1,1,1,1
57,0.33301,-0.19952,0.38821,0.97369,0.08088,0.29209,1,1,1,1
57,-0.07316,0.15655,0.17280,0.03089,0.00877,0.44197,1,1,1,1
57,0.12589,-0.19132,0.22902,0.97315,0.01040,0.31171,1,1,1,1
57,-0.05904,0.00142,0.05905,0.65237,0.00883,0.40778,1,1,1,1
57,0.26027,-0.25218,0.36240,0.97386,0.01051,0.31162,1,1,1,1
57,0.20720,0.06052,0.21585,0.62680,0.07608,0.39583,1,1,1,1
57,-0.25617,-0.16610,0.30531,0.95440,0.03138,0.30730,1,1,1,1
57,-0.25306,-0.19649,0.32039,0.95468,0.03148,0.30725,1,1,1,1
57,0.11909,0.05282,0.13028,0.62504,0.07338,0.39709,1,1,1,1
57,0.04223,-0.08178,0.09204,0.97096,0.01031,0.31193,1,1,1,1
57,0.00443,-0.15939,0.15945,0.97287,0.01032,0.31176,1,1,1,1
57,-0.26725,-0.13267,0.29837,0.95409,0.03129,0.30735,1,1,1,1
57,-0.21319,-0.11659,0.24299,0.95398,0.00880,0.31399,1,1,1,1
57,0.30313,-0.10326,0.32023,0.96629,0.07963,0.29198,1,1,1,1
57,0.18506,-0.18566,0.26213,0.97326,0.01044,0.31169,1,1,1,1
57,-0.12032,-0.11884,0.16912,0.95408,0.00880,0.31398,1,1,1,1
57,-0.29705,-0.22758,0.37421,0.95492,0.03179,0.30715,1,1,1,1
57,-0.21321,0.22432,0.30948,0.03011,0.02789,0.53880,1,1,1,1
57,-0.09697,-0.35749,0.37041,0.98374,0.01035,0.31082,1,1,1,1
57,0.03102,0.15216,0.15529,0.03107,0.00876,0.44143,1,1,1,1
57,-0.31164,-0.02578,0.31271,0.64730,0.02297,0.40702,1,1,1,1
57,-0.04541,-0.11466,0.12332,0.98139,0.01027,0.31103,1,1,1,1
57,0.03051,-0.28538,0.28701,0.97381,0.01039,0.31165,1,1,1,1
57,0.27511,0.09906,0.29240,0.62402,0.08263,0.39469,1,1,1,1
57,0.16786,0.34399,0.38276,0.02056,0.08330,0.47470,1,1,1,1
57,-0.27780,-0.08404,0.29023,0.95361,0.03115,0.30742,1,1,1,1
57,-0.20776,0.11781,0.23884,0.03106,0.02189,0.52515,1,1,1,1
57,0.08581,-0.14393,0.16757,0.97271,0.01036,0.31176,1,1,1,1
57,0.22616,0.20478,0.30509,0.07036,0.08282,0.57028,1,1,1,1
57,-0.28719,-0.06035,0.29346,0.95337,0.03109,0.30745,1,1,1,1
57,0.04740,-0.26467,0.26888,0.97372,0.01039,0.31166,1,1,1,1
57,-0.25455,0.25963,0.36360,0.02977,0.02814,0.53925,1,1,1,1
57,0.25370,-0.18416,0.31349,0.97341,0.01048,0.31167,1,1,1,1
57,0.24953,0.10312,0.27000,0.62270,0.08175,0.39538,1,1,1,1
57,0.04708,-0.23431,0.23899,0.97351,0.01037,0.31168,1,1,1,1
57,0.18246,-0.09689,0.20660,0.96572,0.01040,0.31239,1,1,1,1
57,-0.01929,0.16014,0.16130,0.03093,0.00877,0.44184,1,1,1,1
57,-0.03683,0.07580,0.08427,0.28904,0.00875,0.38313,1,1,1,1
57,0.18766,0.24739,0.31051,0.02120,0.08218,0.47775,1,1,1,1
57,-0.97316,0.99442,1.39137,0.02933,0.98643,0.24500,1,0,0,0
57,0.04703,0.72481,0.72634,0.01855,0.43311,0.23633,1,0,1,0
57,0.84695,0.61291,1.04546,0.04094,0.91397,0.24686,1,0,0,0
57,0.69788,0.74821,1.02316,0.03971,0.99494,0.24676,1,0,0,0
57,-0.27558,0.46234,0.53824,0.02824,0.11593,0.47728,1,0,1,0
57,0.60961,0.90851,1.09408,0.03848,0.99517,0.24654,1,0,0,0
57,-0.95097,-0.51729,1.08256,0.97925,0.95874,0.22483,1,0,1,0
57,0.05218,-0.59377,0.59606,0.97526,0.01054,0.31149,1,0,0,0
57,0.31329,0.88228,0.93625,0.03862,0.99492,0.24657,1,0,0,0
57,0.81517,-0.77798,1.12684,0.97681,0.97866,0.20005,1,0,1,0
57,0.97472,-0.28919,1.01671,0.97015,0.97766,0.19543,1,0,1,0
57,-0.09490,-0.80355,0.80913,0.97590,0.03322,0.30575,1,0,0,0
57,0.09897,0.40988,0.42166,0.02014,0.08196,0.47398,1,0,1,0
57,0.57323,-0.15096,0.59277,0.96780,0.08902,0.28922,1,0,0,0
57,-0.35628,-0.32790,0.48420,0.95570,0.03243,0.30691,1,0,0,0
57,-0.46812,0.12740,0.48515,0.03064,0.02807,0.53874,1,0,1,0
57,0.90396,-0.45551,1.01224,0.97591,0.97801,0.19974,1,0,1,0
57,0.53176,0.83465,0.98965,0.03900,0.99500,0.24663,1,0,0,0
57,-0.47354,-0.55926,0.73281,0.98413,0.03380,0.30527,1,0,0,0
57,0.01879,-0.98831,0.98848,0.97663,0.99142,0.19428,1,0,1,0
57,0.73605,-0.50978,0.89535,0.97590,0.97726,0.20021,1,0,1,0
57,0.95180,0.77138,1.22513,0.03957,0.99510,0.24673,1,0,0,0
57,0.81755,0.62519,1.02920,0.04082,0.91344,0.24684,1,0,0,0
57,-0.02557,-0.68224,0.68272,0.97553,0.01054,0.31147,1,0,0,0
57,0.31041,0.59492,0.67103,0.04100,0.42953,0.22864,1,0,1,0
57,0.65599,0.06210,0.65892,0.85858,0.43637,0.25395,1,0,0,0
57,0.71585,-0.24986,0.75820,0.97474,0.09426,0.28831,1,0,0,0
57,0.23815,-0.99053,1.01875,0.97685,0.99177,0.19429,1,0,1,0
